year,state_name,district_name,murder,clpbl_hmcrd_not_amt_murder,hit_and_run,acdnt_other_than_hit_and_run_,deaths_negl_rel_rail_acdnt,deaths_due_med_negnc,deaths_neg_civic_bodies,deaths_other_negnc,dowry_deaths,abetment_of_suicide,atmpt_cmmt_murder,atmpt_cmmt_clpb_hmcrd,atmpt_cmmt_suicide,miscarr_infant_foetic_aband,vlntrly_caus_simple_hurt,vlntrly_caus_dangers_weapons,vlntrly_caus_pub_srvnt_duty,hrt_endgrng_lf_safety,other_simple_hurt,vlntrly_caus_grvus_hurt,grvus_hrt_dangerous_wepn,acid_attack,atmpt_acid_attack,grvus_hrt_pub_srvnt_duty,grvus_hrt_lf_safety,other_grievous_hurt,wrngful_rest_cnfm,assault_on_women,sex_hrrsmt_work_office_prms,sex_hrrsmt_pub_trnsprt_sys,sex_hrrsmt_shelter_homes,sex_hrrsmt_other_places,intnt_disrbe,voyeurism,stalking,missing_child_kidnpd,other_kidnp_abduc,kidnp_abdctn_begging,kidnp_abdctn_murder,kidnapping_for_ransom,kidnp_abdctn_marrg,proc_minor_girls,import_girls_frgn_cntry,other_kidnp_abduc_sec_365_369,human_trafficking,exp_traf_person,sell_minors_prost,buy_minors_prost,rape,atmpt_rape,unnatural_offences,ofnc_agnst_state_sedition,ofnc_agnst_state_other,ofnc_agnst_pub_trnqul,rioting_communal_religious,rioting_sectarian,rioting_industrial,rioting_political,rioting_caste_conflict,rioting_agrarian,rioting_students,rioting_vigilants,rioting_money_dispute,rioting_water_dispute,rioting_land_property_dispute,rioting_family_disputes,rioting_enmity_rivalry,riot_elec_pwr_disp,riot_andolan_morcha,riot_polc_prsnl_gvt_srvnt,other_rioting,prmt_enmty_grps,impt_asrtns_prjudc_intgrtn,affray,auto_motor_vehicle_theft,other_thefts,day_time_burglary,night_burglary,extortion_and_blackmailing,robbery,atmpt_dacoity_robbery,dacoity,dacoity_with_murder,mkng_prprtn_assmbly_cmmttng_dcty,criminal_misappropriation,criminal_breach_of_trust,dsh_hon_rec_deal_stl_prop,counterfeit_coin,cntrfte_govt_stamp,cntrft_seal_mark,cntrft_curr_bank_notes,bank_frauds,atm_fraud,credit_debit_card_fraud,other_frauds,cheating,forgery,ofnc_elections,disbnc_ordr_prmlgtd_pblc_srvnt,harboring_offender,sale_food_drugs,rash_driving_pub_way,csng_hrt_rsh_nglgnt_drvng_pblc_wy,grvus_hrt_rsh_nglgnt_drvng,obstruction_pub_way,sale_obscene_books_objects,obscene_acts_songs_public_places,ofnc_religion,cheating_impersonation,ofnc_mischief,arson,criminal_trespass,crlty_husbnd_relatives,crcl_false_fake_news_rumours,criminal_intimidation,insult_modesty_women,other_ipc_crimes,total_crimes
2022,Arunachal Pradesh,East Siang,4,0,15,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,4,1,0,0.0,0,0,0,0,3,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,3,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,1,13,156.0
2022,Arunachal Pradesh,Upper Siang,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,1,0,0,2,14,62.0
2022,Arunachal Pradesh,West Siang,2,0,3,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,4,1,0,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,1,81.0
2022,Arunachal Pradesh,Lower Subansiri,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,30.0
2022,Arunachal Pradesh,Upper Subansiri,3,0,0,3,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,4,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,58.0
2022,Arunachal Pradesh,Tawang,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,25.0
2022,Arunachal Pradesh,Tirap,1,0,0,2,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34.0
2022,Arunachal Pradesh,Namsai,9,0,0,12,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,1,1,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,5,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,2,112.0
2022,Arunachal Pradesh,Siang,1,0,0,5,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,39.0
2022,Arunachal Pradesh,Kamle,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,31.0
2022,Arunachal Pradesh,Kra Daadi,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20.0
2022,Arunachal Pradesh,Lower Siang,2,0,0,4,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,3,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,2,45.0
2022,Arunachal Pradesh,Leparada,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,34.0
2022,Arunachal Pradesh,Shi Yomi,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.0
2022,Arunachal Pradesh,Pakke Kessang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.0
2022,Assam,Kamrup Metro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
2022,Assam,Barpeta,31,14,0,125,0,0,0,0,18,0,10,0,0,0,0,0,0,0,0,136,90,5,0.0,0,0,0,0,0,0,0,0,4,92,0,9,0,63,0,0,0,34,36,0,88,2,0,0,0,29,4,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,104,124,0,91,15,10,0,1,0,0,0,33,0,0,0,0,2,0,0,0,0,96,16,0,0,0,0,0,4,205,0,0,0,0,0,0,17,0,231,0,0,0,383,2127.0
2022,Assam,Baksa,15,0,5,25,0,0,0,0,3,3,14,1,0,0,9,0,3,0,0,39,10,0,0.0,0,0,0,0,14,0,0,0,1,7,0,0,25,0,2,0,0,18,10,0,1,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,24,24,0,16,9,8,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,17,6,0,1,0,0,0,2,30,0,0,0,2,0,0,6,4,28,0,0,0,6,414.0
2022,Assam,Bongaigaon,21,8,0,0,0,0,0,85,2,0,5,0,0,0,0,0,0,0,0,101,67,0,0.0,0,0,0,0,0,0,0,0,0,0,19,15,0,1,46,0,0,17,1,0,34,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,160,110,29,51,12,34,0,4,0,0,0,16,0,0,0,0,2,0,0,0,0,68,0,0,0,0,0,0,1,134,0,0,0,0,0,0,6,0,76,0,0,0,126,1275.0
2022,Assam,Kamrup Metro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2022,Assam,Cachar,60,2,0,0,0,0,0,132,15,0,13,0,0,0,450,50,4,0,0,420,120,0,0.0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,217,50,0,15,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,18,0,0,0,0,0,2,0,0,0,243,704,10,167,62,30,0,11,0,0,0,128,75,0,0,0,3,0,0,0,0,129,86,0,0,0,0,0,0,326,0,0,0,0,0,0,37,0,453,0,0,0,783,5018.0
2022,Assam,Chirang,14,0,0,50,0,0,0,0,1,1,1,0,0,0,27,12,2,0,0,64,4,0,0.0,2,0,0,4,19,0,0,0,0,2,0,0,18,6,0,0,0,32,6,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,48,57,5,19,8,5,0,3,1,2,0,2,0,0,0,0,0,0,0,0,0,56,5,0,0,0,0,3,0,44,0,0,0,0,6,4,0,4,39,0,24,0,7,632.0
2022,Assam,Darrang,31,0,0,61,0,0,0,0,3,0,0,0,0,0,117,71,0,0,0,149,147,1,0.0,0,0,0,0,49,0,0,0,11,30,0,0,0,0,0,0,0,169,0,0,33,5,0,0,0,61,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,0,0,0,0,0,0,0,0,0,57,110,0,60,1,14,0,2,0,0,0,5,0,0,0,0,4,0,0,0,0,132,10,0,0,0,0,0,0,207,0,0,0,0,0,0,7,0,229,0,0,0,328,2143.0
2022,Assam,Dhemaji,17,0,20,79,0,0,0,0,0,3,18,0,0,0,20,7,0,0,0,36,17,0,0.0,2,0,0,0,14,0,0,0,9,10,0,1,0,3,0,0,0,40,1,0,7,1,0,1,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,54,57,13,24,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,3,32,0,0,0,1,0,0,1,3,42,0,18,0,18,648.0
2022,Assam,Dhubri,35,2,15,73,0,0,0,0,11,7,21,1,0,2,40,8,22,1,0,170,43,0,0.0,4,0,0,11,56,0,0,0,5,34,0,2,0,4,11,1,1,24,14,0,138,0,0,0,0,39,13,0,0,0,82,0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,19,1,0,0,64,222,0,80,26,19,12,1,0,0,0,55,0,0,0,0,3,0,0,0,35,3,2,0,5,0,0,0,2,164,0,0,0,0,0,2,18,20,290,0,8,1,228,2173.0
2022,Assam,Dibrugarh,56,3,49,59,4,0,0,3,7,9,29,0,0,0,62,20,0,0,0,95,50,0,0.0,0,0,0,30,19,0,0,0,2,15,4,4,40,34,0,0,0,69,0,0,10,2,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,127,324,0,131,11,12,0,0,0,0,0,38,0,0,0,0,0,24,11,27,0,93,21,0,0,0,0,1,36,36,0,0,0,0,0,0,5,32,117,0,30,0,93,1864.0
2022,Assam,Kamrup Metro,15,0,0,0,0,0,0,1,1,0,2,0,0,0,8,2,0,0,1,9,1,0,0.0,1,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0,1,3,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,267,0,1,1,12,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,30,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24,426.0
2022,Assam,Goalpara,23,0,0,104,0,0,0,0,4,0,26,0,0,0,45,0,0,0,0,36,21,0,0.0,0,0,0,0,86,0,0,0,0,0,0,0,23,0,0,0,0,93,0,0,0,0,0,0,0,45,76,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,154,106,30,59,39,4,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,198,0,0,116,0,1595.0
2022,Assam,Golaghat,23,4,0,114,0,0,0,2,1,11,29,0,0,0,0,1,0,0,0,23,25,1,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,13,0,0,1,67,1,0,2,1,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,2,0,0,29,84,0,46,6,1,0,0,0,0,0,13,0,0,0,0,1,0,0,0,1,33,4,0,0,0,0,0,0,95,0,0,0,0,0,0,8,0,37,0,0,1,161,876.0
2022,Assam,Kamrup Metro,74,0,33,188,0,0,0,5,10,22,36,0,0,0,405,222,15,77,85,121,197,0,0.0,11,37,79,0,68,0,0,0,36,14,6,17,128,0,0,0,2,143,9,0,97,3,0,0,0,62,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,0,5,0,0,1242,1590,85,499,71,222,0,6,1,1,0,205,69,0,0,0,24,627,0,0,0,600,149,0,0,0,0,119,37,338,0,0,0,0,0,0,9,0,319,0,10,0,783,9223.0
2022,Assam,Hailakandi,13,4,17,1,0,1,0,1,2,4,12,0,1,0,71,7,7,1,0,42,25,0,0.0,7,3,0,9,23,0,0,0,12,12,0,1,26,1,1,1,2,29,2,0,14,1,0,0,0,40,6,0,0,0,20,0,0,0,0,0,0,0,0.0,0,0,25,0,0,0,0,0,1,1,0,0,43,105,0,42,15,6,0,2,0,0,1,44,5,0,0,0,0,0,0,0,18,26,18,0,0,1,0,3,15,57,0,0,48,1,1,2,6,34,92,0,0,1,48,1080.0
2022,Assam,West Karbi Anglong,7,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,3,35,12,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,64,199.0
2022,Assam,Jorhat,37,0,39,10,0,0,0,0,1,0,22,0,0,0,28,15,0,7,0,111,86,0,0.0,0,80,0,0,45,0,0,0,16,7,1,6,17,0,0,0,0,80,2,0,5,1,0,0,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,185,219,40,71,34,21,0,5,0,0,0,20,0,0,0,0,0,1,1,0,0,156,9,0,0,0,0,7,9,80,0,0,0,0,0,0,11,0,103,0,0,0,101,1721.0
2022,Assam,Kamrup,50,5,131,67,0,0,0,9,16,20,48,0,4,0,78,37,9,11,23,293,84,0,1.0,18,0,12,41,192,0,0,0,46,60,2,20,26,14,0,0,2,119,11,0,90,13,1,0,0,98,20,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,20,0,0,0,0,0,0,3,0,0,212,361,170,38,57,59,3,8,0,1,0,163,0,0,0,0,6,11,6,9,43,158,25,0,1,0,0,19,9,372,0,4,116,0,13,2,24,217,405,0,0,12,517,4741.0
2022,Assam,Karbi Anglong,25,1,43,9,0,0,0,0,0,2,10,0,0,0,2,1,0,0,0,18,2,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,35,0,0,1,1,4,1,0,6,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,71,48,0,13,7,5,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,8,0,0,0,35,416.0
2022,Assam,Karimganj,32,3,1,63,0,0,0,3,7,5,40,0,0,0,5,2,0,0,0,65,31,0,1.0,0,0,0,0,8,0,0,0,5,0,0,2,0,39,0,2,5,35,4,0,28,0,0,0,0,61,4,0,0,0,28,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,9,1,0,0,59,149,0,113,2,5,0,2,0,1,0,63,0,0,0,0,1,0,0,0,0,74,20,0,0,0,0,1,6,100,0,0,0,0,0,0,13,0,240,0,2,1,714,2055.0
2022,Assam,Kokrajhar,37,0,50,24,0,0,0,0,2,5,31,0,0,0,0,0,0,8,0,0,16,0,0.0,0,0,0,25,72,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,93,6,0,0,0,36,5,0,0,3,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,4,0,0,104,110,0,31,9,8,0,0,0,0,0,34,0,0,0,0,2,0,0,0,0,40,0,0,0,0,0,0,0,62,0,0,0,0,0,0,10,12,99,1,12,0,141,1108.0
2022,Assam,Lakhimpur,35,2,24,100,0,0,0,0,3,3,24,0,0,0,50,12,4,0,0,174,66,0,0.0,6,0,0,5,48,0,0,0,0,0,6,4,12,18,0,0,0,93,10,0,10,3,0,2,0,16,6,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,7,0,0,0,41,164,16,110,10,14,0,0,0,0,0,5,2,0,0,0,2,0,0,0,0,57,13,0,0,0,0,0,0,89,0,0,0,3,0,0,5,13,147,0,16,0,64,1516.0
2022,Assam,Marigaon,30,1,62,0,0,0,0,0,6,0,20,0,0,0,296,0,13,0,0,33,23,0,0.0,0,0,0,0,70,0,0,0,0,0,0,0,0,86,0,0,0,31,2,0,112,7,0,0,0,49,4,0,0,0,11,0,0,0,0,0,0,0,0.0,0,0,4,5,0,0,0,0,3,4,0,0,63,210,0,94,10,12,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,144,3,0,0,0,0,0,100,40,0,0,0,0,0,0,9,0,174,0,0,0,15,1759.0
2022,Assam,Dima Hasao,5,0,0,13,0,0,0,0,0,0,6,0,0,0,4,4,0,1,0,5,3,0,0.0,1,0,0,0,3,0,0,0,1,1,1,0,7,0,0,0,0,6,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,0,0,3,20,0,11,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,5,0,0,0,0,0,5,13,0,0,5,0,0,0,0,0,8,0,0,1,13,193.0
2022,Assam,Nagaon,58,0,209,0,0,0,0,0,6,10,70,0,0,0,86,0,0,0,0,86,35,1,0.0,0,0,0,0,11,0,0,0,24,16,10,8,0,52,0,0,2,71,25,0,42,7,0,0,0,65,10,0,0,0,21,0,0,0,0,0,0,0,0.0,0,0,14,13,0,0,0,0,0,0,0,0,185,384,0,278,21,42,0,2,0,0,0,43,0,0,0,0,9,0,0,0,0,140,48,0,0,0,0,0,20,279,0,0,0,0,30,0,22,43,292,0,0,0,599,3389.0
2022,Assam,Nalbari,19,2,0,110,0,0,0,0,1,11,37,0,0,0,82,8,0,0,11,168,20,0,0.0,0,0,0,0,39,0,0,0,13,20,3,3,0,19,3,0,0,53,4,0,19,0,0,1,0,20,3,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,2,0,0,42,212,1,83,20,23,0,2,0,0,0,14,0,0,0,0,1,1,0,0,4,89,10,4,0,0,0,0,0,190,0,0,0,0,0,0,14,0,127,0,0,1,140,1656.0
2022,Assam,Kamrup Metro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,Assam,Kamrup Metro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,Assam,Kamrup Metro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2022,Assam,Sivasagar,28,1,60,0,0,0,0,0,4,8,23,0,0,0,31,5,0,0,0,84,36,0,0.0,0,0,0,0,16,0,0,0,2,4,1,1,2,0,0,0,0,54,0,0,0,2,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,85,138,2,36,12,4,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,47,0,0,0,0,0,0,2,0,86,0,0,0,114,958.0
2022,Assam,Sonitpur,62,0,158,0,0,0,0,8,33,0,33,0,0,0,2,2,2,2,0,36,26,0,0.0,2,31,0,2,71,0,0,0,1,2,0,0,0,30,0,0,30,321,15,0,25,11,0,0,0,68,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,0,0,0,0,0,2,0,0,0,90,171,64,50,13,34,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,198,0,0,0,0,0,0,0,6,0,178,0,0,0,62,2084.0
2022,Assam,Tinsukia,59,1,0,90,0,0,0,1,1,7,45,0,2,0,34,23,0,0,0,121,104,0,0.0,0,0,0,0,39,0,0,0,7,3,2,3,0,88,0,1,0,66,15,0,24,2,0,0,0,70,13,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,11,2,0,0,118,548,16,179,28,53,0,5,0,1,0,93,0,0,0,0,0,0,0,0,0,172,6,0,6,0,0,0,0,85,0,0,58,0,0,0,11,6,153,0,38,6,274,2691.0
